date,trips,crashdate,hour,num_crashes,year,month,day,day_of_week,quarter
2021-03-09,4400,0,0,0.0,2021,3,9,Tuesday,1
2021-03-10,3000,0,0,0.0,2021,3,10,Wednesday,1
2021-03-11,3500,0,0,0.0,2021,3,11,Thursday,1
2021-03-12,3000,0,0,0.0,2021,3,12,Friday,1
2021-03-13,100,0,0,0.0,2021,3,13,Saturday,1
2021-03-14,0,0,0,0.0,2021,3,14,Sunday,1
2021-03-15,0,0,0,0.0,2021,3,15,Monday,1
2021-03-16,0,0,0,0.0,2021,3,16,Tuesday,1
2021-03-17,900,0,0,0.0,2021,3,17,Wednesday,1
2021-03-18,2300,0,0,0.0,2021,3,18,Thursday,1
2021-03-19,8600,0,0,0.0,2021,3,19,Friday,1
2021-03-20,14500,0,0,0.0,2021,3,20,Saturday,1
2021-03-21,4600,0,0,0.0,2021,3,21,Sunday,1
2021-03-22,2500,0,0,0.0,2021,3,22,Monday,1
2021-03-23,2700,0,0,0.0,2021,3,23,Tuesday,1
2021-03-24,3200,0,0,0.0,2021,3,24,Wednesday,1
2021-03-25,5300,0,0,0.0,2021,3,25,Thursday,1
2021-03-26,6700,0,0,0.0,2021,3,26,Friday,1
2021-03-27,11300,0,0,0.0,2021,3,27,Saturday,1
2021-03-28,10100,2021-03-28 00:00:00,14,1.0,2021,3,28,Sunday,1
2021-03-29,6200,0,0,0.0,2021,3,29,Monday,1
2021-03-30,2700,0,0,0.0,2021,3,30,Tuesday,1
2021-03-31,4400,0,0,0.0,2021,3,31,Wednesday,1
2021-04-01,10300,2021-04-01 00:00:00,14,1.0,2021,4,1,Thursday,2
2021-04-02,13000,0,0,0.0,2021,4,2,Friday,2
2021-04-03,16600,0,0,0.0,2021,4,3,Saturday,2
2021-04-04,12000,0,0,0.0,2021,4,4,Sunday,2
2021-04-05,6800,0,0,0.0,2021,4,5,Monday,2
2021-04-06,3800,0,0,0.0,2021,4,6,Tuesday,2
2021-04-07,6700,0,0,0.0,2021,4,7,Wednesday,2
2021-04-08,7700,0,0,0.0,2021,4,8,Thursday,2
2021-04-09,8100,0,0,0.0,2021,4,9,Friday,2
2021-04-10,14000,0,0,0.0,2021,4,10,Saturday,2
2021-04-11,8500,0,0,0.0,2021,4,11,Sunday,2
2021-04-12,3700,0,0,0.0,2021,4,12,Monday,2
2021-04-13,3400,0,0,0.0,2021,4,13,Tuesday,2
2021-04-14,3400,0,0,0.0,2021,4,14,Wednesday,2
2021-04-15,1600,0,0,0.0,2021,4,15,Thursday,2
2021-04-16,2000,0,0,0.0,2021,4,16,Friday,2
2021-04-17,8600,0,0,0.0,2021,4,17,Saturday,2
2021-04-18,9800,0,0,0.0,2021,4,18,Sunday,2
2021-04-19,1800,0,0,0.0,2021,4,19,Monday,2
2021-04-20,3200,2021-04-20 00:00:00,21,1.0,2021,4,20,Tuesday,2
2021-04-21,2100,0,0,0.0,2021,4,21,Wednesday,2
2021-04-22,4500,0,0,0.0,2021,4,22,Thursday,2
2021-04-23,9500,0,0,0.0,2021,4,23,Friday,2
2021-04-24,15700,0,0,0.0,2021,4,24,Saturday,2
2021-04-25,13500,2021-04-25 00:00:00,19,1.0,2021,4,25,Sunday,2
2021-04-26,6300,0,0,0.0,2021,4,26,Monday,2
2021-04-27,2900,0,0,0.0,2021,4,27,Tuesday,2
2021-04-28,4400,0,0,0.0,2021,4,28,Wednesday,2
2021-04-29,7000,0,0,0.0,2021,4,29,Thursday,2
2021-04-30,11700,0,0,0.0,2021,4,30,Friday,2
2021-05-01,17200,0,0,0.0,2021,5,1,Saturday,2
2021-05-02,7600,0,0,0.0,2021,5,2,Sunday,2
2021-05-03,1600,0,0,0.0,2021,5,3,Monday,2
2021-05-04,5400,0,0,0.0,2021,5,4,Tuesday,2
2021-05-05,6900,0,0,0.0,2021,5,5,Wednesday,2
2021-05-06,6800,0,0,0.0,2021,5,6,Thursday,2
2021-05-07,12300,0,0,0.0,2021,5,7,Friday,2
2021-05-08,12500,2021-05-08 00:00:00,15,1.0,2021,5,8,Saturday,2
2021-05-09,5300,0,0,0.0,2021,5,9,Sunday,2
2021-05-10,2400,0,0,0.0,2021,5,10,Monday,2
2021-05-11,3000,0,0,0.0,2021,5,11,Tuesday,2
2021-05-12,6100,0,0,0.0,2021,5,12,Wednesday,2
2021-05-13,8300,0,0,0.0,2021,5,13,Thursday,2
2021-05-14,11400,0,0,0.0,2021,5,14,Friday,2
2021-05-15,13200,0,0,0.0,2021,5,15,Saturday,2
2021-05-16,8300,2021-05-16 00:00:00,15,1.0,2021,5,16,Sunday,2
2021-05-17,4200,0,0,0.0,2021,5,17,Monday,2
2021-05-18,5500,0,0,0.0,2021,5,18,Tuesday,2
2021-05-19,8200,0,0,0.0,2021,5,19,Wednesday,2
2021-05-20,9600,0,0,0.0,2021,5,20,Thursday,2
2021-05-21,14400,0,0,0.0,2021,5,21,Friday,2
2021-05-22,15600,0,0,0.0,2021,5,22,Saturday,2
2021-05-23,13100,0,0,0.0,2021,5,23,Sunday,2
2021-05-24,7800,0,0,0.0,2021,5,24,Monday,2
2021-05-25,7300,2021-05-25 00:00:00,09,1.0,2021,5,25,Tuesday,2
2021-05-26,7100,0,0,0.0,2021,5,26,Wednesday,2
2021-05-27,9200,0,0,0.0,2021,5,27,Thursday,2
2021-05-28,14200,2021-05-28 00:00:00,12,1.0,2021,5,28,Friday,2
2021-05-29,15500,0,0,0.0,2021,5,29,Saturday,2
2021-05-30,5100,0,0,0.0,2021,5,30,Sunday,2
2021-05-31,7500,0,0,0.0,2021,5,31,Monday,2
2021-06-01,7800,0,0,0.0,2021,6,1,Tuesday,2
2021-06-02,9200,2021-06-02 00:00:00,15,1.0,2021,6,2,Wednesday,2
2021-06-03,10700,0,0,0.0,2021,6,3,Thursday,2
2021-06-04,14500,2021-06-04 00:00:00,07,1.0,2021,6,4,Friday,2
2021-06-05,16600,0,0,0.0,2021,6,5,Saturday,2
2021-06-06,12700,0,0,0.0,2021,6,6,Sunday,2
2021-06-07,7800,0,0,0.0,2021,6,7,Monday,2
2021-06-08,8600,2021-06-08 00:00:00,15,1.0,2021,6,8,Tuesday,2
2021-06-09,9000,0,0,0.0,2021,6,9,Wednesday,2
2021-06-10,9900,0,0,0.0,2021,6,10,Thursday,2
2021-06-11,15700,0,0,0.0,2021,6,11,Friday,2
2021-06-12,17200,0,0,0.0,2021,6,12,Saturday,2
2021-06-13,13200,0,0,0.0,2021,6,13,Sunday,2
2021-06-14,7900,0,0,0.0,2021,6,14,Monday,2
2021-06-15,9900,0,0,0.0,2021,6,15,Tuesday,2
2021-06-16,9900,0,0,0.0,2021,6,16,Wednesday,2
2021-06-17,12600,0,0,0.0,2021,6,17,Thursday,2
2021-06-18,16800,0,0,0.0,2021,6,18,Friday,2
2021-06-19,17700,0,0,0.0,2021,6,19,Saturday,2
2021-06-20,13900,2021-06-20 00:00:00,21,1.0,2021,6,20,Sunday,2
2021-06-21,8500,0,0,0.0,2021,6,21,Monday,2
2021-06-22,9200,2021-06-22 00:00:00,17,1.0,2021,6,22,Tuesday,2
2021-06-22,9200,2021-06-22 00:00:00,21,1.0,2021,6,22,Tuesday,2
2021-06-23,10100,0,0,0.0,2021,6,23,Wednesday,2
2021-06-24,11000,2021-06-24 00:00:00,21,1.0,2021,6,24,Thursday,2
2021-06-25,13000,2021-06-25 00:00:00,16,1.0,2021,6,25,Friday,2
2021-06-26,17200,0,0,0.0,2021,6,26,Saturday,2
2021-06-27,13900,0,0,0.0,2021,6,27,Sunday,2
2021-06-28,11200,0,0,0.0,2021,6,28,Monday,2
2021-06-29,9900,0,0,0.0,2021,6,29,Tuesday,2
2021-06-30,11300,0,0,0.0,2021,6,30,Wednesday,2
2021-07-01,11300,0,0,0.0,2021,7,1,Thursday,3
2021-07-02,18100,0,0,0.0,2021,7,2,Friday,3
2021-07-03,20700,0,0,0.0,2021,7,3,Saturday,3
2021-07-04,22900,2021-07-04 00:00:00,19,1.0,2021,7,4,Sunday,3
2021-07-05,12400,0,0,0.0,2021,7,5,Monday,3
2021-07-06,9200,0,0,0.0,2021,7,6,Tuesday,3
2021-07-07,9900,0,0,0.0,2021,7,7,Wednesday,3
2021-07-08,12000,0,0,0.0,2021,7,8,Thursday,3
2021-07-09,17900,0,0,0.0,2021,7,9,Friday,3
2021-07-10,22200,2021-07-10 00:00:00,21,1.0,2021,7,10,Saturday,3
2021-07-11,19700,0,0,0.0,2021,7,11,Sunday,3
2021-07-12,17200,0,0,0.0,2021,7,12,Monday,3
2021-07-13,17500,0,0,0.0,2021,7,13,Tuesday,3
2021-07-14,10700,0,0,0.0,2021,7,14,Wednesday,3
2021-07-15,13900,0,0,0.0,2021,7,15,Thursday,3
2021-07-16,21800,0,0,0.0,2021,7,16,Friday,3
2021-07-17,22000,0,0,0.0,2021,7,17,Saturday,3
2021-07-18,16000,0,0,0.0,2021,7,18,Sunday,3
2021-07-19,11000,0,0,0.0,2021,7,19,Monday,3
2021-07-20,13000,0,0,0.0,2021,7,20,Tuesday,3
2021-07-21,12700,0,0,0.0,2021,7,21,Wednesday,3
2021-07-22,12700,2021-07-22 00:00:00,20,1.0,2021,7,22,Thursday,3
2021-07-23,19100,0,0,0.0,2021,7,23,Friday,3
2021-07-24,21500,2021-07-24 00:00:00,13,1.0,2021,7,24,Saturday,3
2021-07-25,14700,0,0,0.0,2021,7,25,Sunday,3
2021-07-26,11500,0,0,0.0,2021,7,26,Monday,3
2021-07-27,11600,0,0,0.0,2021,7,27,Tuesday,3
2021-07-28,11800,0,0,0.0,2021,7,28,Wednesday,3
2021-07-29,13200,0,0,0.0,2021,7,29,Thursday,3
2021-07-30,13500,0,0,0.0,2021,7,30,Friday,3
2021-07-31,16900,2021-07-31 00:00:00,00,1.0,2021,7,31,Saturday,3
2021-08-01,16200,2021-08-01 00:00:00,12,1.0,2021,8,1,Sunday,3
2021-08-02,10800,0,0,0.0,2021,8,2,Monday,3
2021-08-03,13200,2021-08-03 00:00:00,22,1.0,2021,8,3,Tuesday,3
2021-08-04,13400,0,0,0.0,2021,8,4,Wednesday,3
2021-08-05,15000,0,0,0.0,2021,8,5,Thursday,3
2021-08-06,19200,0,0,0.0,2021,8,6,Friday,3
2021-08-07,22000,0,0,0.0,2021,8,7,Saturday,3
2021-08-08,15800,0,0,0.0,2021,8,8,Sunday,3
2021-08-09,10000,0,0,0.0,2021,8,9,Monday,3
2021-08-10,11500,0,0,0.0,2021,8,10,Tuesday,3
2021-08-11,12900,0,0,0.0,2021,8,11,Wednesday,3
2021-08-12,15500,0,0,0.0,2021,8,12,Thursday,3
2021-08-13,20900,0,0,0.0,2021,8,13,Friday,3
2021-08-14,20300,0,0,0.0,2021,8,14,Saturday,3
2021-08-15,15700,0,0,0.0,2021,8,15,Sunday,3
2021-08-16,12100,0,0,0.0,2021,8,16,Monday,3
2021-08-17,9700,0,0,0.0,2021,8,17,Tuesday,3
2021-08-18,8400,2021-08-18 00:00:00,07,1.0,2021,8,18,Wednesday,3
2021-08-18,8400,2021-08-18 00:00:00,22,1.0,2021,8,18,Wednesday,3
2021-08-19,13000,0,0,0.0,2021,8,19,Thursday,3
2021-08-20,22200,0,0,0.0,2021,8,20,Friday,3
2021-08-21,22500,0,0,0.0,2021,8,21,Saturday,3
2021-08-22,16400,0,0,0.0,2021,8,22,Sunday,3
2021-08-23,10500,2021-08-23 00:00:00,21,1.0,2021,8,23,Monday,3
2021-08-24,11500,0,0,0.0,2021,8,24,Tuesday,3
2021-08-25,11900,2021-08-25 00:00:00,09,1.0,2021,8,25,Wednesday,3
2021-08-26,13000,2021-08-26 00:00:00,17,1.0,2021,8,26,Thursday,3
2021-08-27,19900,0,0,0.0,2021,8,27,Friday,3
2021-08-28,26100,0,0,0.0,2021,8,28,Saturday,3
2021-08-29,14900,0,0,0.0,2021,8,29,Sunday,3
2021-08-30,11000,0,0,0.0,2021,8,30,Monday,3
2021-08-31,11600,0,0,0.0,2021,8,31,Tuesday,3
2021-09-01,11000,2021-09-01 00:00:00,07,1.0,2021,9,1,Wednesday,3
2021-09-02,14600,0,0,0.0,2021,9,2,Thursday,3
2021-09-03,20600,2021-09-03 00:00:00,15,1.0,2021,9,3,Friday,3
2021-09-04,26200,0,0,0.0,2021,9,4,Saturday,3
2021-09-05,25300,2021-09-05 00:00:00,16,1.0,2021,9,5,Sunday,3
2021-09-06,17100,0,0,0.0,2021,9,6,Monday,3
2021-09-07,13800,0,0,0.0,2021,9,7,Tuesday,3
2021-09-08,12800,2021-09-08 00:00:00,14,1.0,2021,9,8,Wednesday,3
2021-09-09,14900,0,0,0.0,2021,9,9,Thursday,3
2021-09-10,21500,2021-09-10 00:00:00,14,1.0,2021,9,10,Friday,3
2021-09-11,28800,0,0,0.0,2021,9,11,Saturday,3
2021-09-12,17500,0,0,0.0,2021,9,12,Sunday,3
2021-09-13,10600,0,0,0.0,2021,9,13,Monday,3
2021-09-14,11600,0,0,0.0,2021,9,14,Tuesday,3
2021-09-15,12500,2021-09-15 00:00:00,09,1.0,2021,9,15,Wednesday,3
2021-09-16,14900,0,0,0.0,2021,9,16,Thursday,3
2021-09-17,20700,0,0,0.0,2021,9,17,Friday,3
2021-09-18,27100,2021-09-18 00:00:00,01,1.0,2021,9,18,Saturday,3
2021-09-19,17200,2021-09-19 00:00:00,00,1.0,2021,9,19,Sunday,3
2021-09-20,11700,0,0,0.0,2021,9,20,Monday,3
2021-09-21,12000,2021-09-21 00:00:00,07,1.0,2021,9,21,Tuesday,3
2021-09-21,12000,2021-09-21 00:00:00,10,1.0,2021,9,21,Tuesday,3
2021-09-21,12000,2021-09-21 00:00:00,15,1.0,2021,9,21,Tuesday,3
2021-09-22,14400,2021-09-22 00:00:00,21,1.0,2021,9,22,Wednesday,3
2021-09-23,15700,0,0,0.0,2021,9,23,Thursday,3
2021-09-24,22000,0,0,0.0,2021,9,24,Friday,3
2021-09-25,28200,0,0,0.0,2021,9,25,Saturday,3
2021-09-26,21500,2021-09-26 00:00:00,17,1.0,2021,9,26,Sunday,3
2021-09-27,12700,0,0,0.0,2021,9,27,Monday,3
2021-09-28,13100,0,0,0.0,2021,9,28,Tuesday,3
2021-09-29,9600,2021-09-29 00:00:00,08,1.0,2021,9,29,Wednesday,3
2021-09-30,11100,0,0,0.0,2021,9,30,Thursday,3
2021-10-01,19300,0,0,0.0,2021,10,1,Friday,4
2021-10-02,24100,0,0,0.0,2021,10,2,Saturday,4
2021-10-03,20700,0,0,0.0,2021,10,3,Sunday,4
2021-10-04,10500,0,0,0.0,2021,10,4,Monday,4
2021-10-05,11300,0,0,0.0,2021,10,5,Tuesday,4
2021-10-06,11600,0,0,0.0,2021,10,6,Wednesday,4
2021-10-07,13100,0,0,0.0,2021,10,7,Thursday,4
2021-10-08,18900,0,0,0.0,2021,10,8,Friday,4
2021-10-09,22700,0,0,0.0,2021,10,9,Saturday,4
2021-10-10,16000,0,0,0.0,2021,10,10,Sunday,4
2021-10-11,10100,0,0,0.0,2021,10,11,Monday,4
2021-10-12,7400,0,0,0.0,2021,10,12,Tuesday,4
2021-10-13,10300,0,0,0.0,2021,10,13,Wednesday,4
2021-10-14,9800,0,0,0.0,2021,10,14,Thursday,4
2021-10-15,14900,0,0,0.0,2021,10,15,Friday,4
2021-10-16,23900,0,0,0.0,2021,10,16,Saturday,4
2021-10-17,19900,0,0,0.0,2021,10,17,Sunday,4
2021-10-18,11200,2021-10-18 00:00:00,17,1.0,2021,10,18,Monday,4
2021-10-19,9000,0,0,0.0,2021,10,19,Tuesday,4
2021-10-20,10300,0,0,0.0,2021,10,20,Wednesday,4
2021-10-21,10700,0,0,0.0,2021,10,21,Thursday,4
2021-10-22,12800,0,0,0.0,2021,10,22,Friday,4
2021-10-23,21700,2021-10-23 00:00:00,10,1.0,2021,10,23,Saturday,4
2021-10-24,14600,0,0,0.0,2021,10,24,Sunday,4
2021-10-25,9700,0,0,0.0,2021,10,25,Monday,4
2021-10-26,8700,0,0,0.0,2021,10,26,Tuesday,4
2021-10-27,7500,0,0,0.0,2021,10,27,Wednesday,4
2021-10-28,10100,2021-10-28 00:00:00,21,1.0,2021,10,28,Thursday,4
2021-10-29,16800,2021-10-29 00:00:00,12,1.0,2021,10,29,Friday,4
2021-10-30,21800,0,0,0.0,2021,10,30,Saturday,4
2021-10-31,15000,0,0,0.0,2021,10,31,Sunday,4
2021-11-01,6100,0,0,0.0,2021,11,1,Monday,4
2021-11-02,5900,0,0,0.0,2021,11,2,Tuesday,4
2021-11-03,8900,0,0,0.0,2021,11,3,Wednesday,4
2021-11-04,10100,0,0,0.0,2021,11,4,Thursday,4
2021-11-05,16300,0,0,0.0,2021,11,5,Friday,4
2021-11-06,21100,0,0,0.0,2021,11,6,Saturday,4
2021-11-07,13300,2021-11-07 00:00:00,00,1.0,2021,11,7,Sunday,4
2021-11-08,7900,0,0,0.0,2021,11,8,Monday,4
2021-11-09,7900,2021-11-09 00:00:00,09,1.0,2021,11,9,Tuesday,4
2021-11-10,8500,0,0,0.0,2021,11,10,Wednesday,4
2021-11-11,9700,0,0,0.0,2021,11,11,Thursday,4
2021-11-12,15500,0,0,0.0,2021,11,12,Friday,4
2021-11-13,21600,0,0,0.0,2021,11,13,Saturday,4
2021-11-14,19600,0,0,0.0,2021,11,14,Sunday,4
2021-11-15,9700,0,0,0.0,2021,11,15,Monday,4
2021-11-16,8600,0,0,0.0,2021,11,16,Tuesday,4
2021-11-17,6300,0,0,0.0,2021,11,17,Wednesday,4
2021-11-18,8300,0,0,0.0,2021,11,18,Thursday,4
2021-11-19,13300,0,0,0.0,2021,11,19,Friday,4
2021-11-20,13300,2021-11-20 00:00:00,23,1.0,2021,11,20,Saturday,4
2021-11-21,10000,2021-11-21 00:00:00,00,1.0,2021,11,21,Sunday,4
2021-11-21,10000,2021-11-21 00:00:00,01,1.0,2021,11,21,Sunday,4
2021-11-22,8000,0,0,0.0,2021,11,22,Monday,4
2021-11-23,7400,0,0,0.0,2021,11,23,Tuesday,4
2021-11-24,6200,2021-11-24 00:00:00,01,1.0,2021,11,24,Wednesday,4
2021-11-25,5100,0,0,0.0,2021,11,25,Thursday,4
2021-11-26,11800,0,0,0.0,2021,11,26,Friday,4
2021-11-27,12500,0,0,0.0,2021,11,27,Saturday,4
2021-11-28,13500,0,0,0.0,2021,11,28,Sunday,4
2021-11-29,6600,0,0,0.0,2021,11,29,Monday,4
2021-11-30,6800,2021-11-30 00:00:00,13,1.0,2021,11,30,Tuesday,4
2021-12-01,7600,2021-12-01 00:00:00,12,1.0,2021,12,1,Wednesday,4
2021-12-02,9200,0,0,0.0,2021,12,2,Thursday,4
2021-12-03,11400,2021-12-03 00:00:00,08,1.0,2021,12,3,Friday,4
2021-12-04,18800,0,0,0.0,2021,12,4,Saturday,4
2021-12-05,7800,0,0,0.0,2021,12,5,Sunday,4
2021-12-06,4500,0,0,0.0,2021,12,6,Monday,4
2021-12-07,6300,0,0,0.0,2021,12,7,Tuesday,4
2021-12-08,6900,0,0,0.0,2021,12,8,Wednesday,4
2021-12-09,7500,0,0,0.0,2021,12,9,Thursday,4
2021-12-10,5800,0,0,0.0,2021,12,10,Friday,4
2021-12-11,10200,0,0,0.0,2021,12,11,Saturday,4
2021-12-12,14200,0,0,0.0,2021,12,12,Sunday,4
2021-12-13,6900,0,0,0.0,2021,12,13,Monday,4
2021-12-14,8300,0,0,0.0,2021,12,14,Tuesday,4
2021-12-15,5500,0,0,0.0,2021,12,15,Wednesday,4
2021-12-16,7300,0,0,0.0,2021,12,16,Thursday,4
2021-12-17,8100,0,0,0.0,2021,12,17,Friday,4
2021-12-18,8600,0,0,0.0,2021,12,18,Saturday,4
2021-12-19,12800,0,0,0.0,2021,12,19,Sunday,4
2021-12-20,6300,0,0,0.0,2021,12,20,Monday,4
2021-12-21,6000,0,0,0.0,2021,12,21,Tuesday,4
2021-12-22,6400,0,0,0.0,2021,12,22,Wednesday,4
2021-12-23,7700,0,0,0.0,2021,12,23,Thursday,4
2021-12-24,4200,0,0,0.0,2021,12,24,Friday,4
2021-12-25,4600,0,0,0.0,2021,12,25,Saturday,4
2021-12-26,5300,0,0,0.0,2021,12,26,Sunday,4
2021-12-27,4500,0,0,0.0,2021,12,27,Monday,4
2021-12-28,4300,0,0,0.0,2021,12,28,Tuesday,4
2021-12-29,4400,0,0,0.0,2021,12,29,Wednesday,4
2021-12-30,6100,2021-12-30 00:00:00,10,1.0,2021,12,30,Thursday,4
2021-12-31,3400,0,0,0.0,2021,12,31,Friday,4
2022-01-01,0,0,0,0.0,2022,1,1,Saturday,1
2022-01-02,400,0,0,0.0,2022,1,2,Sunday,1
2022-01-03,1400,0,0,0.0,2022,1,3,Monday,1
2022-01-04,2400,0,0,0.0,2022,1,4,Tuesday,1
2022-01-05,1300,0,0,0.0,2022,1,5,Wednesday,1
2022-01-06,0,0,0,0.0,2022,1,6,Thursday,1
2022-01-07,2500,0,0,0.0,2022,1,7,Friday,1
2022-01-08,7800,0,0,0.0,2022,1,8,Saturday,1
2022-01-09,4100,0,0,0.0,2022,1,9,Sunday,1
2022-01-10,4300,0,0,0.0,2022,1,10,Monday,1
2022-01-11,3700,0,0,0.0,2022,1,11,Tuesday,1
2022-01-12,4400,0,0,0.0,2022,1,12,Wednesday,1
2022-01-13,6000,0,0,0.0,2022,1,13,Thursday,1
2022-01-14,5200,0,0,0.0,2022,1,14,Friday,1
2022-01-15,9000,0,0,0.0,2022,1,15,Saturday,1
2022-01-16,8100,0,0,0.0,2022,1,16,Sunday,1
2022-01-17,6000,0,0,0.0,2022,1,17,Monday,1
2022-01-18,4900,0,0,0.0,2022,1,18,Tuesday,1
2022-01-19,2600,0,0,0.0,2022,1,19,Wednesday,1
2022-01-20,3700,0,0,0.0,2022,1,20,Thursday,1
2022-01-21,3100,0,0,0.0,2022,1,21,Friday,1
2022-01-22,7400,0,0,0.0,2022,1,22,Saturday,1
2022-01-23,5700,0,0,0.0,2022,1,23,Sunday,1
2022-01-24,2600,0,0,0.0,2022,1,24,Monday,1
2022-01-25,400,0,0,0.0,2022,1,25,Tuesday,1
2022-01-26,2200,2022-01-26 00:00:00,23,1.0,2022,1,26,Wednesday,1
2022-01-27,1000,0,0,0.0,2022,1,27,Thursday,1
2022-01-28,3400,0,0,0.0,2022,1,28,Friday,1
2022-01-29,7200,0,0,0.0,2022,1,29,Saturday,1
2022-01-30,6700,0,0,0.0,2022,1,30,Sunday,1
2022-01-31,3900,0,0,0.0,2022,1,31,Monday,1
2022-02-01,1900,0,0,0.0,2022,2,1,Tuesday,1
2022-02-02,100,0,0,0.0,2022,2,2,Wednesday,1
2022-02-03,600,0,0,0.0,2022,2,3,Thursday,1
2022-02-04,2000,0,0,0.0,2022,2,4,Friday,1
2022-02-05,5000,0,0,0.0,2022,2,5,Saturday,1
2022-02-06,5000,0,0,0.0,2022,2,6,Sunday,1
2022-02-07,4000,0,0,0.0,2022,2,7,Monday,1
2022-02-08,5200,0,0,0.0,2022,2,8,Tuesday,1
2022-02-09,5800,0,0,0.0,2022,2,9,Wednesday,1
2022-02-10,7900,0,0,0.0,2022,2,10,Thursday,1
2022-02-11,2600,0,0,0.0,2022,2,11,Friday,1
2022-02-12,2600,0,0,0.0,2022,2,12,Saturday,1
2022-02-13,6000,0,0,0.0,2022,2,13,Sunday,1
2022-02-14,6800,0,0,0.0,2022,2,14,Monday,1
2022-02-15,7200,0,0,0.0,2022,2,15,Tuesday,1
2022-02-16,2800,0,0,0.0,2022,2,16,Wednesday,1
2022-02-17,1900,0,0,0.0,2022,2,17,Thursday,1
2022-02-18,7400,0,0,0.0,2022,2,18,Friday,1
2022-02-19,13700,0,0,0.0,2022,2,19,Saturday,1
2022-02-20,11900,0,0,0.0,2022,2,20,Sunday,1
2022-02-21,3700,0,0,0.0,2022,2,21,Monday,1
2022-02-22,700,0,0,0.0,2022,2,22,Tuesday,1
2022-02-23,700,0,0,0.0,2022,2,23,Wednesday,1
2022-02-24,1200,0,0,0.0,2022,2,24,Thursday,1
2022-02-25,3200,0,0,0.0,2022,2,25,Friday,1
2022-02-26,6000,0,0,0.0,2022,2,26,Saturday,1
2022-02-27,7100,2022-02-27 00:00:00,21,1.0,2022,2,27,Sunday,1
2022-02-28,6100,0,0,0.0,2022,2,28,Monday,1
2022-03-01,8100,2022-03-01 00:00:00,15,1.0,2022,3,1,Tuesday,1
2022-03-02,8400,0,0,0.0,2022,3,2,Wednesday,1
2022-03-03,8900,2022-03-03 00:00:00,18,1.0,2022,3,3,Thursday,1
2022-03-04,11200,2022-03-04 00:00:00,16,1.0,2022,3,4,Friday,1
2022-03-05,6800,0,0,0.0,2022,3,5,Saturday,1
2022-03-06,700,0,0,0.0,2022,3,6,Sunday,1
2022-03-07,2600,0,0,0.0,2022,3,7,Monday,1
2022-03-08,4500,0,0,0.0,2022,3,8,Tuesday,1
2022-03-09,1600,0,0,0.0,2022,3,9,Wednesday,1
2022-03-10,2100,0,0,0.0,2022,3,10,Thursday,1
2022-03-11,5300,0,0,0.0,2022,3,11,Friday,1
2022-03-12,16700,2022-03-12 00:00:00,20,1.0,2022,3,12,Saturday,1
2022-03-13,11400,0,0,0.0,2022,3,13,Sunday,1
2022-03-14,8300,0,0,0.0,2022,3,14,Monday,1
2022-03-15,10700,2022-03-15 00:00:00,07,1.0,2022,3,15,Tuesday,1
2022-03-16,6600,0,0,0.0,2022,3,16,Wednesday,1
2022-03-17,4400,0,0,0.0,2022,3,17,Thursday,1
2022-03-18,10600,2022-03-18 00:00:00,22,1.0,2022,3,18,Friday,1
2022-03-19,17000,0,0,0.0,2022,3,19,Saturday,1
2022-03-20,13200,0,0,0.0,2022,3,20,Sunday,1
2022-03-21,4800,0,0,0.0,2022,3,21,Monday,1
2022-03-22,5800,0,0,0.0,2022,3,22,Tuesday,1
2022-03-23,8100,0,0,0.0,2022,3,23,Wednesday,1
2022-03-24,12100,2022-03-24 00:00:00,09,1.0,2022,3,24,Thursday,1
2022-03-24,12100,2022-03-24 00:00:00,22,1.0,2022,3,24,Thursday,1
2022-03-25,16400,2022-03-25 00:00:00,19,1.0,2022,3,25,Friday,1
2022-03-26,23000,0,0,0.0,2022,3,26,Saturday,1
2022-03-27,15300,2022-03-27 00:00:00,13,1.0,2022,3,27,Sunday,1
2022-03-28,9100,0,0,0.0,2022,3,28,Monday,1
2022-03-29,5600,0,0,0.0,2022,3,29,Tuesday,1
2022-03-30,7000,0,0,0.0,2022,3,30,Wednesday,1
2022-03-31,10700,0,0,0.0,2022,3,31,Thursday,1
2022-04-01,15100,0,0,0.0,2022,4,1,Friday,2
2022-04-02,21600,0,0,0.0,2022,4,2,Saturday,2
2022-04-03,10300,0,0,0.0,2022,4,3,Sunday,2
2022-04-04,8600,0,0,0.0,2022,4,4,Monday,2
2022-04-05,7200,0,0,0.0,2022,4,5,Tuesday,2
2022-04-06,7000,0,0,0.0,2022,4,6,Wednesday,2
2022-04-07,10100,0,0,0.0,2022,4,7,Thursday,2
2022-04-08,28300,2022-04-08 00:00:00,17,1.0,2022,4,8,Friday,2
2022-04-09,26300,0,0,0.0,2022,4,9,Saturday,2
2022-04-10,14700,0,0,0.0,2022,4,10,Sunday,2
2022-04-11,8500,0,0,0.0,2022,4,11,Monday,2
2022-04-12,8100,0,0,0.0,2022,4,12,Tuesday,2
2022-04-13,7200,0,0,0.0,2022,4,13,Wednesday,2
2022-04-14,12400,0,0,0.0,2022,4,14,Thursday,2
2022-04-15,17600,0,0,0.0,2022,4,15,Friday,2
2022-04-16,20600,0,0,0.0,2022,4,16,Saturday,2
2022-04-17,15600,2022-04-17 00:00:00,22,1.0,2022,4,17,Sunday,2
2022-04-18,11400,0,0,0.0,2022,4,18,Monday,2
